real_id,nb_assigned_ids,nb_original_fp,ratio,max_chain
8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99,7,8,1.142857,2
c7b87666-56b8-4851-ad87-0ba40803d992,4,6,1.500000,2
a4b7e876-b24c-4888-85f9-62bcb8a9d776,4,5,1.250000,2
475f6ef0-4e4c-4fdc-b24f-529a349d521e,6,8,1.333333,2
a570d9cd-f8c7-4a04-acd2-701cc226b960,3,7,2.333333,4
b319c8c3-de7b-45c2-ba51-91927dd27b3b,2,5,2.500000,4
2f843830-e489-45c6-a140-48ef168f7d3e,6,8,1.333333,2
941cbc5b-b82c-4e79-98d7-87808e8819b9,7,9,1.285714,2
fff9db58-c20e-4f2c-b07d-9937b70a1273,3,9,3.000000,6
b00c8ba4-8b50-4d81-a08e-fee649ef9423,3,5,1.666667,3
2847c646-a1c3-45b5-815f-46681e3db9c1,7,9,1.285714,2
f258256f-54bc-46fc-baca-9df34d5ff3ac,6,10,1.666667,3
ee629236-d81f-4548-822a-11f979d7f013,7,9,1.285714,2
9a750eec-46c2-4720-b481-a0d6f03af47b,3,6,2.000000,4
c15796a9-88e4-406f-bd36-788d0e579acd,6,7,1.166667,2
17b06456-e7d7-47f8-adb8-f259fb98dcc9,1,1,1.000000,1
299be603-a667-4e4b-9287-3e88c441d26c,6,8,1.333333,2
87e53473-180b-4180-830f-6999f612c755,3,4,1.333333,2
59751180-e355-4bfc-b5a2-5c571dfc6efa,5,7,1.400000,2
5b42ea58-d3a6-491a-98ea-d6cb61b21abe,4,4,1.000000,1
9c862f56-7315-43ed-9922-be53b612c26b,2,8,4.000000,6
b2adc949-f710-48f8-8159-5533f440730d,6,8,1.333333,3
7cc462c2-3438-4530-81e0-ef36b8cce783,3,3,1.000000,1
a93f061d-7038-4993-a948-be4b7034b354,2,4,2.000000,2
33ee54b5-0d80-4b24-b785-abcf45ee1e3f,3,7,2.333333,4
bb4fc561-441d-4dc9-b9b0-9248820ad968,4,6,1.500000,2
1637a67a-3e43-4ba3-9c63-dd1b557dcc19,3,3,1.000000,1
6ac4be27-6951-4110-953b-42994ca04dfc,5,5,1.000000,1
644cc752-3d2b-4bc8-8521-9c913e09170f,1,1,1.000000,1
91675abf-4d79-497f-8fa5-224ae0472254,5,7,1.400000,2
ece552c2-b04a-49f3-a01f-244ea2be828f,7,7,1.000000,1
e7dddb75-ce7a-4c4a-a047-cd3c7c12c4f7,5,6,1.200000,2
289638d6-a850-4690-a2cd-3f4189665d44,4,4,1.000000,1
7fd39831-e264-4ed0-a0b6-8d05bbcbb38c,3,4,1.333333,2
1e4d3af4-cc42-44a9-b716-96fcf81a25a5,2,2,1.000000,1
94560f9c-6b13-4732-ac39-78f6d48a8133,5,5,1.000000,1
6ba68ba3-3aee-4198-9e5e-f659b55375bd,4,5,1.250000,2
c49c5729-6dda-416a-91d6-3fec37394388,5,5,1.000000,1
fd026db8-dad8-4f55-8016-d469844b2862,6,6,1.000000,1
8aa0c34c-dda5-43e4-a825-202ddad15708,5,6,1.200000,2
70aa3c86-1745-40da-9072-13ac3ed78efd,5,7,1.400000,2
823d6947-79a9-472f-8242-e07220bcaa02,4,6,1.500000,3
5c2dcee3-4c6f-4ac5-bebf-393949ab845c,5,6,1.200000,2
050de4b3-0882-4235-9554-9a624b8850fb,3,3,1.000000,1
f2d0957c-12af-426d-8d09-fdbbb4e0de0b,2,6,3.000000,5
686a875f-c72b-4803-b21d-8a7401fe132a,5,5,1.000000,1
51e67b1a-ddcd-479b-8d42-f1d1410e814d,4,4,1.000000,1
df2d69ac-fbca-4b9e-8df4-d499bb27b403,5,6,1.200000,2
18812d7d-3e1e-4084-ad30-79ac968a2fa5,3,6,2.000000,3
a714a287-37fd-4f34-ad8a-46580b566abe,5,5,1.000000,1
5a772c33-5555-4594-83d5-0410a67adc71,3,4,1.333333,2
ac7c0dae-6fe3-48e3-97b7-ab62571a0eb1,6,6,1.000000,1
e9599456-8981-4cc4-b128-82ca0012fb64,2,2,1.000000,1
c07ff153-9e23-4312-a895-634db3ee5e20,5,6,1.200000,2
da1a2d7f-932d-4a30-b182-c07ecc3443ac,4,4,1.000000,1
374b89ae-6635-4710-aa3a-b1628e146d8a,2,3,1.500000,2
ec0f4dc7-2248-4e94-bafe-6df366348cb8,1,1,1.000000,1
6a62a318-0245-4aa5-9f3f-a6e200f8724a,4,5,1.250000,2
d8d2f244-6fe8-4084-86a0-7a0763b579ce,2,5,2.500000,3
7a26546e-0a07-423c-9e97-0ef56212920d,3,5,1.666667,3
b5ffd988-ffeb-4513-b78a-5806be0c7dbf,3,3,1.000000,1
7d7d8bee-c73e-4544-a78c-2d4e29f75749,3,3,1.000000,1
e4ab94f4-8c05-4815-afbf-3470cfa23a6a,2,2,1.000000,1
519e56e4-9bbe-493d-9a82-70f9d8dc5c69,3,3,1.000000,1
23adb02f-8cae-4303-bbd5-f125e974560d,2,2,1.000000,1
9c552fa8-fe9f-4618-86af-58441f5987ae,1,3,3.000000,3
a7b146b8-7a3c-4fdc-b0cd-416fa5b618c7,3,3,1.000000,1
c3af36ba-81f4-4652-9523-44f2217dc0f0,1,1,1.000000,1
